"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"52357",-0.0325016966080343,5.68261355688894,-0.209456387563085,0.837560845882616,0.892991405810488,-7.20547287627874
"56216",-0.0995372085922972,-2.63137256659661,-0.209247364367704,0.837720408931674,0.893101277843779,-5.67514222790772
"72273",-0.0764583139656364,-0.31807257632272,-0.209061112672664,0.837862595131267,0.893115037320779,-5.96057894193622
"75284",-0.100372375409672,0.219329312726118,-0.209032818205224,0.837884195901746,0.893115037320779,-5.76600682585311
"54445",0.041414270324708,3.59795950191728,0.209008382271578,0.837902851072842,0.893115037320779,-6.59310661513029
"353242",0.0313817640700012,3.0974221485802,0.208770873200858,0.838084178423362,0.893139894662238,-6.62331896465562
"330286",-0.0444879018039317,3.03265279919588,-0.208770637650754,0.838084358259946,0.893139894662238,-6.83997231325042
"69009",-0.0384891847561049,2.72438797978577,-0.20875576609107,0.838095712341242,0.893139894662238,-6.53812576171893
"20359",0.0623975329221818,2.2456345682455,0.208525114192022,0.838271814432723,0.893267328925544,-6.51359913845375
"14227",-0.0257355824751793,4.75677372372258,-0.208425295810554,0.838348028325243,0.893288311734908,-6.99008013884948
"26380",0.178688871974835,0.728341123102664,0.207955406884727,0.838706823520966,0.893610371396572,-5.38451010299966
"68222",0.146400089202684,-2.48935535481494,0.207518795356745,0.839040242835899,0.893905352418669,-5.52470077424629
"100861725",0.150178689851839,-2.01831271054098,0.20738119208549,0.839145330619649,0.893957047867403,-5.59387852417771
"212326",0.038639871921244,2.34789174108373,0.207185681190504,0.839294648086778,0.894055851871356,-6.59296626850038
"15519",-0.0208579277184207,8.86394497254595,-0.206633839209276,0.839716141340009,0.894444557372617,-7.17501024791108
"70846",-0.219262851374783,-2.79755763883587,-0.206468907748948,0.839842124965441,0.894449599407664,-5.11765583906858
"100034363",-0.0952938250263018,-2.38361319656777,-0.206430008906587,0.839871838692658,0.894449599407664,-5.66641762132933
"56513",-0.0592475962008857,1.33412605230741,-0.206405364377494,0.839890664085658,0.894449599407664,-6.13582712101371
"100043102",-0.120242958146349,-2.35440466987706,-0.206170379258412,0.840070169037459,0.894580483219999,-5.54886830871815
"213980",-0.124280652477674,-1.83497125332983,-0.205808088711221,0.840346940881954,0.894814920745075,-5.567305858685
"236690",-0.111690607773133,-1.81925360613013,-0.205531663966057,0.840558130523349,0.894954396453318,-5.72917388218983
"54637",-0.0305182488982081,2.83215240141523,-0.205420666412276,0.840642936753044,0.894954396453318,-6.83348265744071
"100503147",0.137250355693824,-1.76070292355043,0.205356361952746,0.840692068688733,0.894954396453318,-5.55167296823875
"11984",0.0487271349816107,3.01950039505651,0.205340170379496,0.840704439999111,0.894954396453318,-6.58290368556416
"17002",0.110987356532753,7.45185264455206,0.204818594938909,0.841102977898959,0.895318344629565,-6.93266772388947
"17716",0.0221093020993859,11.687703303374,0.204611206020661,0.841261457374598,0.895426729010516,-7.11004193544438
"210293",0.0840617974209624,0.467751911908814,0.204109730732014,0.841644697496262,0.895735835731526,-6.08481313200434
"21943",0.891568527791016,-1.17615462168816,0.204082876334473,0.841665221501719,0.895735835731526,-5.17233553731833
"56378",0.0217228133218343,6.72913431206593,0.203442822056607,0.842154431537286,0.896196123898408,-7.20546748903789
"666348",0.160118324141486,-2.63764344836455,0.203078174836018,0.842433171574956,0.89639780921533,-5.47614031505739
"56461",0.0256664976938739,3.0115243423375,0.203046488023704,0.842457394347969,0.89639780921533,-7.19981231101613
"66309",-0.0275704586284671,4.51128021000823,-0.202882096133475,0.842583065333233,0.89643767884882,-6.85997188185222
"215866",0.996565512267515,-2.18671386195141,0.202849074950288,0.842608309244446,0.89643767884882,-5.28026437358431
"218271",-0.0896433918129902,2.28812573952946,-0.202668502202326,0.842746356051552,0.896524192988606,-6.26223836158356
"56748",-0.029534925192189,3.07722760714182,-0.202551037943151,0.842836159714642,0.896559377272006,-6.64165345382557
