EntrezID	Length	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1
227699	5670	1519
227700	1725	1344
108958	3620	467
57170	2087	205
12908	4393	437
100862338	484	2
110854	2577	2052
72500	1569	515
78617	817	4
665635	896	1
100038700	2941	0
100526499	84	0
73598	1591	121
66617	1217	486
72323	2114	893
20204	1129	7
64292	3647	9149
30934	2997	1416
30931	1452	431
227707	1328	447
74270	4157	589
14269	5619	1096
320973	512	10
277463	3926	887
14299	4036	311
665700	15679	72
11898	1631	13
100862380	601	1
320267	3740	1197
100504258	5391	0
381359	2471	0
227715	1635	676
11350	7179	2882
227717	2863	16
98970	4751	1
23928	5930	4
108897	2953	269
227720	8195	1077
100504305	1607	23
241303	4011	1
227721	1824	3
227723	10689	7005
99011	2825	502
22245	1951	801
72931	768	1836
99412	4442	1922
13429	3784	351
387239	110	0
68379	3294	1453
73737	657	671
16819	853	53148
96979	1952	758
227731	3965	7820
71254	3173	111
98952	4217	5370
13481	861	587
227733	1473	11
20448	4368	368
50935	2585	266
11636	2365	593
13805	3572	708
100316776	86	0
14287	2263	965
107951	3389	1976
100499514	82	5
100628606	73	16
27387	3681	52
70730	1119	2
30933	1536	590
338348	2674	8
329384	913	131
227736	1675	53
20910	4005	621
227737	3693	8378
227738	3982	314
269261	638	4389
104367	118	128
56017	2083	231
99326	3387	386
241308	2738	150
26360	3444	49
241311	6602	410
71834	5090	1909
16917	1219	458
100504399	3815	2126
72543	4995	515
320482	3653	0
100504427	1963	0
18516	2393	70
96990	1793	0
227743	3018	975
66691	5966	2647
14828	2616	28167
227746	1858	306
30050	5698	1157
66998	2042	588
77996	2312	623
74016	3743	128
22029	2325	163
15139	5448	307
98870	2358	19
26920	7792	1381
68365	3081	3311
100504493	1271	0
227753	2938	4533
13830	2816	789
75859	1227	0
74854	1372	0
14594	3586	306
100042194	2037	0
69601	7090	1656
74410	3177	50
77665	653	0
100038606	2988	2
100861632	624	0
68375	739	105
75495	690	0
16874	3577	8
67889	2548	1395
67871	2251	327
100504593	429	1
100861645	439	11
19224	2864	163
258949	921	0
675440	642	106
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	0
67466	2858	626
319817	8967	1372
100217435	68	0
241322	4535	666
320633	5267	121
227800	6746	1449
338346	2297	2
20744	16348	1221
241324	6372	0
227801	4352	569
16870	2286	4
59126	3272	1126
19177	969	2632
26423	2947	4
14536	6308	336
387176	76	0
723903	89	0
241327	2409	16
76646	1206	0
66489	452	3016
74192	1271	860
76899	4386	536
320271	10705	772
100042584	4750	11
67857	1558	1070
94217	14743	0
70789	2733	6
76117	3906	0
320872	1761	0
227835	2554	185
24136	9113	32
100628598	78	0
433424	1388	0
69405	635	0
100503843	615	0
11480	5681	646
26428	4978	816
109241	7055	557
227867	4358	1531
16574	6840	922
71897	2285	5
320343	3660	14
109129	1302	897
100502624	1786	1
227885	2163	1701
74194	2827	1697
329404	2038	0
387511	897	0
433426	2409	0
71684	2156	235
64685	1368	341
21930	1601	67
51869	8502	1929
17996	22489	17
78049	407	0
75423	5212	1219
12298	8280	24
625631	432	212
56324	4124	1048
71409	5851	1821
56194	3565	2520
65103	2553	604
67874	1460	3
271786	6966	0
16519	1679	0
18227	3347	1226
767815	1099	0
75279	1533	0
227923	1412	6
14571	5931	1077
241391	3247	0
77767	3521	0
227929	5735	1444
100042926	1016	3
269275	9049	1
100502932	2940	0
667062	543	1
11477	3298	1323
76654	1627	7
227933	3641	25
227937	4614	2282
76676	1644	0
76747	573	3
100038999	438	115
66860	7873	3030
72137	2183	349
407823	7980	1602
667103	743	0
100505179	714	37
57438	2719	3129
66205	1257	45
17076	5172	308
100039176	561	0
18779	7112	12
16420	5110	247
56878	3057	1007
100038493	2655	1
21353	2335	1371
59029	1541	1221
21375	3977	0
94229	5532	0
13482	6301	44
14526	1091	0
14089	2695	12
71586	5519	710
227960	3288	927
170738	3798	0
60344	8667	4
100503492	436	1
50915	1968	370
319876	5045	2496
320106	1606	1
20269	9560	2
110876	8690	4
77771	10672	2
14425	3684	2518
73668	4468	442
20265	8287	0
100038743	1347	0
20274	9813	0
20272	7333	21
383709	1966	0
241431	11971	2
26877	4978	1
53416	3247	2680
227998	1339	0
75721	3643	0
241447	3930	225
329416	1808	3
66442	1582	125
14378	2012	0
27413	4895	5
241452	2817	34
14725	15467	10
72569	1419	91
228003	2538	2
320720	2860	234
228005	6297	1800
75051	1731	100
674921	661	593
73373	2104	212
277396	4617	197
20823	2088	4024
75422	960	180
68795	8084	2448
329421	6256	0
64406	2097	0
68986	889	3
66748	1749	35
14415	3231	78
70231	2484	2927
228012	4032	1363
228019	2370	227
75763	9413	282
73649	5208	520
13427	2788	1935
78830	2924	778
107435	1576	837
100861681	479	0
66559	1259	187
100503424	2810	26
13390	2779	1
111970	2793	2
13392	2473	0
381371	641	0
16403	4205	6212
228026	5137	748
56508	7896	84
100503680	2116	0
65964	9111	747
66953	2361	313
100861846	364	0
383712	372	1
74541	1663	0
20687	4430	2081
100503849	1147	45
100628587	74	2
67059	2304	1651
381373	2813	0
66935	1945	88
74616	3247	130
68526	5079	217
215280	4397	355
11435	4288	0
100504117	483	22
329427	2707	26
108699	4934	209
11909	4277	1518
100038532	2320	1
228033	679	5896
73962	516	0
69605	8775	424
14029	1428	0
15433	2482	0
15432	2517	0
15431	1011	0
15430	1789	0
15438	2100	4
15437	1424	12
73429	794	0
15434	2902	0
15436	2560	7
387144	68	0
399588	2167	0
15429	1862	0
53375	1258	703
667739	851	28841
545423	483	1
77269	929	0
100504729	1478	0
229279	5224	2996
18024	2469	3183
320474	1463	13
623453	524	581
228061	7359	4163
72421	2614	91
620631	2008	11
78802	2862	18
241489	2848	0
13067	652	0
241490	1898	550
99031	8041	35
23992	1554	418
381375	1219	0
14231	898	26
83435	3007	443
22138	104320	22
545428	6329	2226
228071	8900	940
241494	3668	0
100503106	751	0
80744	3449	374
329436	1780	0
100040494	819	0
73823	623	0
22193	1539	1065
16401	9832	3
228094	1759	0
100126874	1930	0
18012	2494	0
70599	5095	1322
75276	2644	0
18573	4912	6
320769	2889	101
66861	4054	2705
100503167	2616	0
20378	2920	3
50884	3387	3502
68082	1463	101
735274	86	1
69482	2873	79
241514	4184	0
241516	21053	0
69082	1963	1699
16410	7054	4490
241520	3394	1
71861	2062	0
54598	4737	107
21788	3780	15
672763	830	1
100502854	2295	112
12388	5475	6867
100270744	3520	0
72657	679	351
66958	1968	774
381379	2059	532
228136	4740	3480
98985	1830	470
241525	752	110
387149	64	0
100502874	726	11
12258	1820	223
56791	1387	131
68678	1761	0
30059	666	252
72401	2924	15
269295	1263	1
58207	2601	520
19074	838	1
53856	949	0
228139	4190	19
100862344	2930	2
20833	2854	4844
228140	5747	2958
74687	1443	0
23796	3564	28
241528	2900	0
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	3
258429	1068	0
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	1
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	1
258330	1035	0
19271	8253	2083
59015	5684	1031
55935	4691	2969
271813	3462	7
56428	2420	1075
67445	1365	28
68349	940	402
67136	2393	224
66461	1321	733
13046	7965	3845
279067	345	17
19400	1620	25
19182	1635	3549
68427	2273	338
100862024	613	0
20375	1333	1
17868	4163	1
228355	6217	860
22259	2036	106
11432	4653	575
107986	1918	401
606735	892	11
100503319	3593	1
80708	2107	1129
77038	3409	1911
228356	1979	155
228357	9407	423
619941	312	12
75786	6577	1271
100217458	98	3
14061	1988	28
381410	3740	713
100862052	1368	0
228359	3331	1803
51897	3573	570
241547	2301	178
228361	5290	1316
12672	2768	1
17242	1306	75
104418	4373	4297
26427	2271	569
192285	6912	1101
100316756	98	0
228366	2424	1265
18633	1608	463
75641	364	7
19099	3461	389
12953	4368	1968
320507	1190	26
228368	3255	1149
100043205	461	4
76969	2682	330
80976	3751	7
100042784	1870	58
277414	2662	2127
241556	3751	19
639658	1295	98
12521	1854	6547
100038525	2923	6
11695	5203	1
14043	2871	1942
329470	1998	153
381411	2168	6
620695	1291	2389
70852	1550	19
69113	1231	323
56348	1839	2973
723953	90	0
414123	856	0
735259	100	0
74569	4591	840
66457	1484	21
11800	3702	2444
241568	3475	0
68170	2269	274
19374	3393	0
19373	6669	0
22034	5476	1555
72446	4446	287
76501	1175	337
241576	3827	531
100504371	1663	0
100504354	6969	0
80985	5612	3208
14221	2427	57
210622	2855	29
20511	12068	33
12505	5654	4458
27402	2526	476
56369	924	241
13661	4387	4024
319854	2229	4
13711	2246	3643
12359	2551	1419
100862111	334	0
99382	4558	2091
98956	3856	1034
53872	7593	7843
78031	541	0
16909	1900	124
70986	1283	19
57443	4760	1033
100038697	1690	0
333883	796	113
12509	1811	677
68243	819	0
241589	10124	2
15259	7497	4439
100316678	80	0
668733	1062	3
74959	1145	1
228410	5190	895
320554	3512	86
241593	1083	50
211896	1724	728
99003	8973	1218
228413	2846	723
211936	3944	20
98221	1230	1293
329480	3267	0
22431	3092	0
74088	1598	0
19672	3063	824
100862167	430	0
402728	1464	0
18508	3681	2
100504545	3019	2
77766	3902	296
66541	955	212
99349	1198	150
329482	2649	0
329483	3949	0
77015	2738	147
320230	690	0
791267	4525	0
212772	3389	285
14308	1595	0
16492	4844	0
76894	1891	168
228421	3369	105
12064	5487	536
22343	4137	3293
100038454	1349	1
107515	5060	687
68201	2079	333
75517	980	0
170442	1628	122
67606	2069	1
241612	5191	0
228432	3377	365
269328	1589	5875
668802	2361	0
623270	767	0
67575	1838	0
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	849
213765	3731	4
66181	695	785
107723	6735	755
68032	975	879
72425	2883	667
73024	1072	1387
213788	1746	0
74268	1521	322
100504639	1596	0
20192	15410	6
75275	1237	0
14260	11925	1128
75166	1029	1
23892	1639	0
100862246	496	0
20394	1227	3
228482	5017	447
100862258	648	31
14617	2879	0
320846	1550	0
11464	1390	3
100303644	1909	0
11834	4886	1213
228491	4263	217
66632	2700	582
78193	507	0
100043232	2644	0
399568	2770	208
100316703	89	0
17536	5267	6
72603	723	0
654793	3398	0
69974	1549	0
67356	1187	0
320975	1810	3
241621	447	9
114715	2998	969
732489	100	0
68215	1861	622
19419	5105	2
100504728	2641	4
73938	1276	0
21825	5802	10794
71313	1673	3
381413	3911	5
73358	445	0
27103	5248	983
20813	790	1540
171543	4633	364
12236	3669	333
214230	4193	704
383787	4861	8
18796	5145	1
100043272	3046	267
214239	4716	37
53906	541	0
214240	6629	27
51944	3118	301
56357	2067	704
228536	4428	1041
72136	2089	105
269336	1870	141
271842	5135	119
76464	6525	156
19361	2138	216
67809	2252	912
320415	629	13
69408	1008	71
623781	3067	139
72008	1923	373
72112	742	22
20732	2275	4566
228543	1657	5073
100502626	619	2
228545	4054	680
100043609	979	7
54485	3451	76
100862328	582	0
69065	1569	126
68142	6296	2347
241624	3143	175
56398	2596	1912
100862335	815	1
66602	1551	428
70645	1557	52
108907	2960	279
69702	1451	129
625328	527	73
76246	4664	1606
228550	1808	24
17005	3200	354
68925	4822	803
22174	3989	724
29808	13931	2669
26390	6937	5005
433466	1383	174
211429	3859	210
640524	11238	40
98878	3387	5897
329502	4477	32
78390	3286	2
271844	3125	4
269338	4450	659
211499	2996	2228
76051	4818	286
70933	2258	0
12335	3488	4
20402	9099	3857
20619	2223	1047
66606	2115	316
66296	2361	602
68968	6384	280
140810	11269	779
100502700	1332	6
22222	7765	1007
96957	2867	284
17151	1572	735
13828	3472	0
74176	2531	4
640543	2133	0
329504	3407	177
75894	2317	168
99334	6904	337
51885	2563	410
27223	7711	2125
17754	11912	7
327655	5531	812
12716	1589	824
140476	5757	1
212670	2247	57
14827	2643	15566
269344	1674	210
378702	3029	2184
574418	2534	66
67693	604	1252
100034361	1887	729
67532	3419	312
241627	4245	196
228564	4200	10
319996	4367	1085
17147	2322	2
329506	4545	861
78655	2367	2568
214585	7665	1140
67578	2434	4
12010	858	25524
70928	1758	22
74401	2111	0
670832	399	9
20322	2259	268
214593	4554	13
66811	1592	9
213696	1497	56
99439	5267	66
435684	1558	454
269346	3904	13
81913	1215	10
381417	3740	1
67092	2357	248
214616	1331	146
433470	640	0
387165	79	0
22785	5476	1384
18457	3494	644
59010	2102	565
74702	1457	0
75946	733	0
214968	6541	155
317750	1951	6
17876	3523	96
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	689
14118	9900	110
99100	5768	278
271849	4820	16
58521	2544	704
70354	6797	2155
12848	3250	3253
69976	2520	534
75823	1599	0
14178	2672	17
69185	1343	82
241633	5529	0
26458	2301	4
15186	2378	61
14391	2809	1199
84092	4210	1423
75083	1748	1
58800	7145	3104
66552	5616	5212
108011	6524	511
109778	1170	382
215387	2695	355
73338	3756	473
329509	1266	7
320632	6740	2966
26371	3075	581
69470	4401	1575
99138	3118	1123
13537	1618	249
215095	2377	0
11552	3936	0
215456	2628	11
68126	1226	297
56461	3227	112
192212	4266	4035
72180	2989	94
77721	1434	276
100861602	931	18
17153	2778	431
100038529	1767	0
228576	1967	112
53885	2260	331
67885	811	231
12235	4337	229
74121	2862	6
100503008	1707	0
12125	5037	1780
100043424	4492	105
241634	1026	0
100503333	210	0
17222	8967	2152
17289	3554	161
72477	4622	1405
70370	2909	29
57432	1567	67
78751	4916	184
668894	4236	5
100503381	2974	21
69737	4562	462
20017	3998	603
66170	1303	343
100048701	1006	0
20515	4165	6463
329513	3433	2
70466	3137	294
100503468	1781	3
16175	1974	5
16176	1328	4
329514	1396	1
668896	682	527
228592	1925	0
19261	4229	587
18610	747	0
654409	3091	32
67333	6195	1280
21818	4110	4
99169	2982	4
241636	3310	0
20638	1121	4394
192140	3216	0
67134	1895	2549
100217452	59	4
100217428	63	16
170718	1520	2828
228598	2670	13
56264	2421	42
75656	733	3
66766	1139	2
319513	3654	319
80743	3206	1245
19262	3609	1227
321014	1409	5
99045	962	422
18429	471	1
11998	507	0
140629	3884	230
380601	3164	210
241638	4204	175
77006	1101	1250
16434	1159	181
100861692	363	0
269356	3201	238
228602	4973	600
100043766	2136	18
613258	2375	54
